app,interventionType,isReIntervention,interventionDuration,resolution,timestamp,timezone,timeIntervalUntilReIntervention
instagram,askForTimeLimit,False,1.5,openedApp,1751722312.2564821,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1751723126.1783519,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751723643.9271998,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751723936.804813,Europe/Berlin,960.0
instagram,askForTimeLimit,False,1.5,openedApp,1751724376.8846822,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751724819.022994,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1751724893.563573,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751724928.508208,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751724953.8852139,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751724994.722157,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1751725043.387579,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751725083.762593,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751725136.039156,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751725367.0688581,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751725435.315662,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751725720.822822,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751725901.498209,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751725938.890312,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751726353.471312,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751726445.749175,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751726449.875255,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751726454.600595,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751726529.982901,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751726687.69495,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751726763.920397,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1751726898.001097,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751726979.138795,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751727148.948029,Europe/Berlin,60.0
instagram,askForTimeLimit,False,1.5,openedApp,1751727251.3154922,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751727371.014813,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751727423.929686,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751727496.1655521,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1751729489.767863,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751729750.522063,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751730346.306212,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751731473.20421,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751731781.0027242,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751731849.210997,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751731884.032382,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751732323.511516,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751733117.227576,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751733610.955611,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751735446.029367,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751735995.749547,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,1.5,openedApp,1751737101.4514918,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751737386.161275,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1751739235.494381,Europe/Berlin,960.0
instagram,askForTimeLimit,False,1.5,openedApp,1751739336.7921,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751739561.1161098,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751739936.336277,Europe/Berlin,900.0
instagram,breathingExercise,True,1.5,openedApp,1751740843.653798,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,1.5,openedApp,1751741081.697034,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,1.5,openedApp,1751741259.322824,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751742014.668614,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751742632.284144,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751743012.641587,Europe/Berlin,60.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751743054.3102221,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751744039.1082458,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751744086.635332,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1751746411.866938,Europe/Berlin,720.0
instagram,breathingExercise,True,1.5,openedApp,1751747157.246903,Europe/Berlin,1260.0
instagram,breathingExercise,True,1.5,openedApp,1751748427.567214,Europe/Berlin,1260.0
instagram,breathingExercise,True,1.5,openedApp,1751750045.194059,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751750290.244742,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751750455.572132,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751750732.083891,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751751115.646596,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751751249.643134,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751751270.809723,Europe/Berlin,1620.0
instagram,askForTimeLimit,False,1.5,openedApp,1751751950.606536,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751752068.256796,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751752660.5535378,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751752665.816881,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751752811.294438,Europe/Berlin,960.0
instagram,askForTimeLimit,False,1.5,openedApp,1751753714.344944,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751755085.69283,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751756374.9732819,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751756986.414968,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1751757173.704952,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751757382.691918,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751757413.81986,Europe/Berlin,240.0
instagram,askForTimeLimit,False,1.5,openedApp,1751757485.066746,Europe/Berlin,600.0
instagram,breathingExercise,True,1.5,openedApp,1751758097.0408878,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,1.5,openedApp,1751758944.1774712,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1751759262.178014,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751776879.388319,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751779883.523628,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751779910.242361,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751784320.429712,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751784334.397554,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751784466.2557511,Europe/Berlin,180.0
instagram,breathingExercise,True,1.5,openedApp,1751784657.620524,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,1.5,openedApp,1751784876.5976171,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751785116.6101441,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751786319.36617,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751786392.327867,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1751786481.709888,Europe/Berlin,180.0
instagram,askForTimeLimit,False,1.5,openedApp,1751786567.4710212,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751786586.5977201,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751786669.395005,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1751787129.3976722,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751787267.876056,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751787704.9209409,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751788046.725596,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751788252.214898,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,1.5,openedApp,1751788868.3455381,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751789212.084943,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751789413.7426481,Europe/Berlin,960.0
instagram,askForTimeLimit,False,1.5,openedApp,1751789514.656839,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751789632.3424869,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751790508.122107,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751791200.854179,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751791535.5972462,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751791806.683975,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751791844.913086,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751791887.145894,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751791988.9893389,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751792048.285599,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751792273.559258,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751795169.351485,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751795272.085939,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751795401.3686938,Europe/Berlin,960.0
instagram,askForTimeLimit,False,1.5,openedApp,1751795809.299519,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751796008.500948,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751796076.924965,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751796127.666775,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751796167.917602,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751796268.8491058,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751796302.230667,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751796422.578815,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751796479.44626,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751796522.296255,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751796782.186198,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751796847.404453,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751796928.674376,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751797674.817079,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751798665.926111,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751799267.2656069,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751799742.140308,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751800284.311504,Europe/Berlin,120.0
instagram,askForTimeLimit,False,1.5,openedApp,1751801330.950696,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751801377.64304,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751801602.561233,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,1.5,openedApp,1751802065.008168,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751802212.224506,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751802442.7606459,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751802536.819876,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751803108.142467,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751803184.3045049,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751803477.114888,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751803727.2925792,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751803843.28533,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751803902.370446,Europe/Berlin,1380.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751804081.4996738,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751804416.2849889,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751804612.5376148,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751804617.656709,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751804697.128407,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751805616.969386,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751807227.820921,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751807431.1789331,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751807656.286542,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751807796.752691,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751809058.660245,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751811157.0688949,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751811359.480622,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751811433.668864,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751811506.808971,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751811566.0449271,Europe/Berlin,960.0
instagram,askForTimeLimit,False,1.5,openedApp,1751811634.788206,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,1.5,openedApp,1751813446.382639,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751814090.762537,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751814240.908401,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1751814900.761893,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751815106.517659,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751815516.7485871,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,1.5,openedApp,1751816717.678391,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751818014.727625,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751818652.890806,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751819140.969987,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751819977.095068,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751820382.374267,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751821526.077924,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751821740.260476,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751823367.749722,Europe/Berlin,840.0
instagram,breathingExercise,True,1.5,openedApp,1751824220.576601,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751824619.558385,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751826499.884698,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751826550.092613,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1751826634.365695,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751826751.4637551,Europe/Berlin,1320.0
instagram,askForTimeLimit,False,1.5,openedApp,1751826936.7046661,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1751827024.0348558,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751827689.3058748,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1751827850.488702,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751828100.401336,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751828466.635637,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1751828492.6567059,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1751828499.575121,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1751828562.554614,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1751828957.832613,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751829039.949006,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1751829098.2438478,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1751829150.237586,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1751829865.865027,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1751830205.2487779,Europe/Berlin,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1751830336.108333,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1751830395.337096,Europe/Berlin,600.0
instagram,askForTimeLimit,False,6.0,openedApp,1751830863.4123058,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1751830961.431879,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1751831168.59136,Europe/Berlin,600.0
instagram,askForTimeLimit,False,6.0,openedApp,1751831283.465186,Europe/Berlin,660.0
instagram,askForTimeLimit,False,6.0,openedApp,1751831384.2347631,Europe/Berlin,540.0
instagram,askForTimeLimit,False,6.0,openedApp,1751831596.389807,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1751831648.3829799,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1751831815.532992,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1751831971.035878,Europe/Berlin,
instagram,askForTimeLimit,False,6.0,openedApp,1751832137.098098,Europe/Berlin,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1751832470.781291,Europe/Berlin,540.0
instagram,askForTimeLimit,False,6.0,openedApp,1751832805.0982041,Europe/Berlin,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1751834270.8246288,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1751834840.53257,Europe/Berlin,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1751834943.86992,Europe/Berlin,480.0
instagram,askForTimeLimit,False,6.0,openedApp,1751836004.162417,Europe/Berlin,480.0
instagram,askForTimeLimit,False,6.0,openedApp,1751836818.970302,Europe/Berlin,660.0
