interventionType,timestamp,resolution,interventionDuration,timezone,app,isReIntervention
breathingExercise,1751075703.397536,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751076912.638741,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751077858.42974,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751079533.428057,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751080787.010884,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751082179.733869,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751083585.235445,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751083630.5529509,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751083646.08924,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751084356.204424,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751085714.626818,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751086125.526688,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751086128.9263082,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751086268.7299209,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751086349.1675339,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751086660.543723,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751086757.2603831,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751086892.108025,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751086935.02148,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751087003.704124,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751087059.597507,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751088898.570591,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751091060.6318932,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751091396.9213982,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751091408.7176971,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751093125.7450109,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751111008.419797,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751111768.951621,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751111886.232863,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751112092.821651,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751114924.266934,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751116065.523936,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751116710.641285,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751118603.963163,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751118707.773868,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751118795.937904,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751118805.473252,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751118833.0141149,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751118884.690458,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751120427.0102692,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751120584.440367,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751120977.228805,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751121084.055622,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751121110.963414,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751121146.128309,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751121169.9453878,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751121528.543857,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751122764.911366,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751122797.302485,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751122853.356576,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751123308.892082,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751124003.993976,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751124017.743381,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751124125.648406,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751124490.1888509,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751125564.6520572,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751126534.6546822,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751127123.33056,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751127197.4887218,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751130787.903677,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751130800.3891978,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751131462.389605,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751131748.959934,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751131772.8739362,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751131799.137687,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751131806.736415,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751131928.557478,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751132551.242878,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751135641.735374,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751136904.903841,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751139238.8531241,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751141460.252009,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751141690.122797,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751143080.389783,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751143120.270529,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751147239.659837,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751147829.351725,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751147836.42833,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751147867.4463038,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751148106.249382,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751149027.878458,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751149208.844192,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751149221.981998,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751150802.1551418,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751151703.8455648,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751154914.193754,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751158787.0580192,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751158881.213197,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751159427.925281,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751159558.952781,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751159848.8443,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751160107.686588,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751164618.051378,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751166720.407599,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751167021.732647,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751167561.324771,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751167645.257317,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751167653.294627,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751167754.2401881,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751168362.9703531,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751168785.240495,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751170073.046929,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751170103.8646212,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751170122.50183,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751171335.989132,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751173282.87958,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751178777.96821,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751178784.1876721,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751178797.572073,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751200678.453434,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751200789.686942,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751206803.92924,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751207476.1169891,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751207641.027981,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751207642.966002,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751207644.610423,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751207651.83074,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751207698.718515,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751207778.970614,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751207808.057993,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751207824.47253,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751208050.070276,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751208170.831872,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751209763.235362,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751209776.9381351,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751209832.50794,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751211063.135374,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751212562.2480202,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751212632.899112,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751216172.2088041,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751217121.129064,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751217144.6045651,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751217447.664659,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751218627.077364,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751218647.080641,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751218737.797552,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751219213.305311,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751219598.9322848,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751219674.631703,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751219999.998271,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751220722.752296,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751221189.458889,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751221690.1065679,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751222031.6450849,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751227910.755234,dismissedAppOpening,3.0,America/New_York,instagram,False
breathingExercise,1751229451.451694,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751229957.351759,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751230654.079783,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751230846.217058,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751230899.354573,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751231106.912874,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751231962.386781,openedApp,3.0,America/New_York,instagram,False
breathingExercise,1751233006.3749151,openedApp,3.0,America/New_York,instagram,False
