isReIntervention,interventionType,app,resolution,timestamp,timezone,interventionDuration,purpose
False,breathingExercise,instagram,dismissedAppOpening,1752759426.852254,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752760970.297318,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752761110.519521,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752764452.427283,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765514.7861419,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765525.068196,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765550.035681,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765598.472659,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765636.315103,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765726.6892939,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765796.387285,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765911.31726,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752765935.233078,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752766084.1264548,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752766086.294186,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752766246.627176,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752767946.7220302,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752770288.8495998,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752770493.591119,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752770669.6643438,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752771709.5651422,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752772289.417547,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752779914.418645,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752785517.117101,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752790070.532065,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752790088.339217,America/Mazatlan,6.0,Message
False,breathingExercise,instagram,dismissedAppOpening,1752793649.567408,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752793666.648785,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1752803793.498663,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752804867.580309,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752804871.559843,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752811216.2028189,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752812320.5993981,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752812323.336565,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752812381.108742,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752812595.881999,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752812669.709882,America/Mazatlan,6.0,Escape / Avoid
False,breathingExercise,instagram,dismissedAppOpening,1752814217.081001,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752815416.608241,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752815640.182774,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752816029.322849,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752816529.597005,America/Mazatlan,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752816663.74573,America/Mazatlan,6.0,Toilet
False,breathingExercise,instagram,openedApp,1752819579.290417,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752845430.510869,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752845446.905802,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1752845860.872858,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1752846120.709398,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752847257.827256,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752848113.987386,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752853820.852758,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752853947.516656,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752854682.418954,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752855166.134109,America/Mazatlan,6.0,
False,breathingExercise,tikTok,openedApp,1752855719.8734941,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752857069.5746322,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752857290.436528,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752857514.573077,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752857800.322166,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752860444.7927752,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752860459.662362,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752861197.812131,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752861436.295589,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752861766.7593021,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752862052.81879,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752866363.5843349,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752867366.9946508,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752872274.106765,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752876856.948899,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752877814.853039,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752877831.400166,America/Mazatlan,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752878101.926929,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752888426.666856,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752893515.15538,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752895558.50659,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752897301.971785,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752898308.291059,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752898508.004974,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752900142.7227669,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752900363.813204,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752912408.945736,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1752929466.9226232,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752929495.40911,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1752930081.474352,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752938162.021467,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1752939069.978894,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752946020.198379,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752946222.212376,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752948400.9401112,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752949275.049948,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752950100.732069,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1752951610.2278361,America/Mazatlan,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752951665.463237,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752958212.347457,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1752958495.805399,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752959840.502512,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752959897.219768,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752962797.7500648,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1752963559.805615,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752964266.988484,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752964269.3298988,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752964284.162424,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752966157.5410728,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752969407.597435,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752969478.01507,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752970541.05615,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752970578.205452,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752970639.436651,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752975732.71012,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752975783.979515,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752977397.203329,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752977925.50979,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752978291.076443,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752979307.5235949,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752979700.205903,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752980563.209755,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752986146.586763,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752988067.585298,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752989884.63361,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752992186.438336,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752994056.9618502,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1752996591.703028,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753002781.1329908,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1753003136.317727,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753003905.05653,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753004158.085504,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1753004176.253409,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753012134.653364,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753019392.534086,America/Mazatlan,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1753024705.922118,America/Mazatlan,6.0,Relax
False,breathingExercise,instagram,openedApp,1753025527.167728,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753027922.765205,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753032082.7026181,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753032279.3780088,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753032368.359025,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1753032388.13151,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753033482.240478,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753033900.921008,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753034030.3688068,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1753034045.679995,America/Mazatlan,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1753034575.317861,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753035066.1141229,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753035069.963249,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753035111.8301291,America/Mazatlan,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753035322.181168,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1753036217.049255,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753042081.41671,America/Mazatlan,6.0,
False,breathingExercise,instagram,openedApp,1753042100.164105,America/Mazatlan,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753042480.13518,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753042624.073592,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753042896.075134,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753043408.266158,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753043625.5224361,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753043849.597925,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753044179.155694,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753044480.997469,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753044580.276566,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753047637.9325929,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753051096.003195,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753051835.268815,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753051853.025589,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753051902.095264,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753052367.226618,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753052950.525857,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753053897.480164,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753054744.7808928,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753055020.4480782,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753059114.625047,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1753063783.342411,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753064677.043304,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1753099827.962051,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753100045.8786001,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,dismissedAppOpening,1753101425.90796,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1753101449.4894829,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753101700.808862,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753107047.149225,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1753108059.900656,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753110597.237081,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753110642.8811731,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753110908.7929149,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753111443.793754,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753111598.961786,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753111970.8840861,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1753112906.158255,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753114681.2080278,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753116163.4397311,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753117296.419234,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753117553.982403,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753118031.203918,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753118393.879319,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753118507.297371,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753120289.9096708,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753124612.330132,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753124662.226892,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753124690.1513739,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753125010.367206,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753129217.428084,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753132949.837057,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753133221.565911,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753133909.0167708,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753134643.037592,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753135919.8558378,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753137636.861521,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753137803.991067,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753138681.1239572,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753138787.254098,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1753139220.4005098,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753141767.572365,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753143356.753787,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753143406.00769,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1753145628.538528,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753145990.744422,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753146521.4238849,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753147247.557868,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753150033.9377332,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753150755.488517,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753151418.218267,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753152147.069254,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753152591.14404,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1753153075.1577291,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753153589.618524,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1753153996.874052,America/Chicago,6.0,Relax
False,breathingExercise,tikTok,openedApp,1753181481.5413861,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753184047.188552,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753184245.129006,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753209197.6600351,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753211252.476291,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753212856.413068,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753216107.1043792,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753216109.203963,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1753218508.400127,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753219239.312285,America/Chicago,6.0,Stay In the Loop
False,breathingExercise,instagram,openedApp,1753222063.5322719,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753226378.901081,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1753226405.4790769,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,dismissedAppOpening,1753226518.986018,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753227131.4770641,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753229922.929974,America/Chicago,6.0,Relax
False,breathingExercise,tikTok,openedApp,1753232581.496577,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753233539.007194,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753233874.856508,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753235311.176805,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753235665.817284,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753236672.503803,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753237022.598774,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753237664.599159,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753238594.20897,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1753268541.9363441,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1753271026.374382,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753279206.7587528,America/Chicago,6.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1753279400.490118,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1753295904.632997,America/Chicago,6.0,Entertainment
