timestamp,app,resolution,isReIntervention,interventionDuration,interventionType,timezone,purpose
1754205794.93086,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754207879.33806,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754207881.2544851,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754208159.056422,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754208163.242971,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754208900.776212,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754214929.71244,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754217299.5075278,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754221678.2746701,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754221727.081949,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754222104.127644,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754222130.108536,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754231022.074871,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754234131.670264,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754234155.380474,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754235451.859881,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754235682.699208,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754235695.269459,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754235697.089848,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754235701.9249182,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754235751.109345,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754236090.2092938,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754239796.797114,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
1754240712.797096,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754241233.353047,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754243160.093429,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754246132.1564322,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754246229.369998,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754246319.312206,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754248843.201896,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754249052.355094,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754249985.597745,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754252406.5143762,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754286984.72443,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754287073.854244,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754287798.015069,instagram,openedApp,False,3.0,breathingExercise,Europe/Amsterdam,Bored
1754307751.979233,instagram,dismissedAppOpening,False,3.0,breathingExercise,Europe/Amsterdam,
