isReIntervention,timestamp,interventionType,app,timezone,interventionDuration,resolution,purpose
False,1753812352.67412,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753812481.489688,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753813513.656764,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753817362.652735,journaling,instagram,Europe/Madrid,,dismissedAppOpening,
False,1753817380.7161431,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753819140.000945,journaling,instagram,Europe/Madrid,,dismissedAppOpening,
False,1753819508.0863628,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753819641.452174,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753819911.4042559,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753821626.195107,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Aburrido
False,1753822275.303406,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753825650.707878,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753825706.7397661,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753825728.19889,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753842030.855237,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753842150.512552,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753845266.65924,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,No puedo dormir
False,1753845333.211196,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753845336.7043161,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753845339.546414,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753845344.439478,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753845404.880138,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753846080.008512,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753846808.908206,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753848073.726198,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753849024.494337,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753859751.15555,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753860385.4539661,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753862723.215067,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753865813.625148,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753867361.046774,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753868705.7983398,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753869422.6411018,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753870292.7033,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753870368.733793,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753870430.837506,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753870959.9004169,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753871096.248445,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753871415.114434,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753871763.214591,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753871768.662045,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753872596.544863,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753872601.6620479,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753872607.368953,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753873880.68618,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753875390.010931,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753876236.206264,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753876302.263637,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753876596.067599,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753877849.781557,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753880340.7555041,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753880416.8133302,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753880971.195078,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753881602.362811,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753881604.7019958,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753881607.00197,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753881610.06465,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753881613.735649,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753882247.862214,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753882250.860256,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753882255.039215,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753882668.014202,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753883092.509105,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753886733.844341,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753886826.7564058,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753888663.167151,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753896733.172114,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753897540.622764,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753897927.387868,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753897930.0318089,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753897933.738965,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753897936.928271,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753897939.936603,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753897955.743068,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753898093.7072392,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753898109.61452,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753898416.672046,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753898620.644575,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753898642.324373,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753898839.770231,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753898973.586279,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753898979.36813,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753898982.933227,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753899037.83258,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753899491.676227,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753899511.686218,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753900564.044821,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753900681.641593,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753901577.1327581,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753902110.955627,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753904106.834601,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753904675.247036,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753904696.040265,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mensaje
False,1753905263.340621,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905266.1927571,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905270.61127,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905273.549643,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905277.2025042,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905280.003903,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905283.516248,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905286.5905619,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905289.800334,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905292.755806,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905518.1272202,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753905539.62394,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Publicar algo
False,1753906116.576798,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753906294.765451,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907301.318767,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907831.96808,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907972.077122,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907977.560749,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907980.257574,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907983.50803,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907986.36502,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753907988.858104,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753908003.098835,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753908028.3604078,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753908416.7479491,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753908548.3371491,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753909786.804525,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753911608.162384,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911611.115057,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911614.4921942,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911617.307884,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911620.515942,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911639.0209951,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753911895.679203,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911900.159111,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911903.097258,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753911918.678081,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753912610.394927,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753912956.292006,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753912973.915833,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Relajarse
False,1753914535.6853418,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753914551.238791,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753943707.41591,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753945770.931788,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753947324.815055,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753947355.0790281,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753947358.192199,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753947362.09111,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753947366.0862951,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753947371.571713,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753947383.5774078,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753950309.276978,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753950554.6692982,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753950657.538692,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753950934.365474,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753950952.5282888,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753952875.454083,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753952882.866078,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753953124.702846,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mensaje
False,1753953214.1323872,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753953674.275161,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753953728.9797769,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753953750.4405432,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Birra
False,1753955055.286109,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753955483.367737,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753955552.692776,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753958287.585119,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,cotillear un poco
False,1753958738.5297189,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753960053.728898,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753960800.070544,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,bueno me abuerro
False,1753961263.9149032,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,ups
False,1753961810.73673,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753961814.635781,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753962393.83336,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753962852.0252151,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753964755.970979,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753967025.281238,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753967031.564228,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753968637.248763,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753968666.874795,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,siesta
False,1753970681.200066,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753972685.646594,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753972694.980411,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753972697.5795012,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753973804.898994,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753974008.280528,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,cotilleo
False,1753974236.606302,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753974958.237217,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753974962.123167,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753974987.337205,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753975477.210915,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,mirar cancion bethoveen
False,1753975777.757272,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753976664.394558,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,oli cotlleo
