resolution,timestamp,interventionDuration,app,timezone,isReIntervention,interventionType,purpose,timeIntervalUntilReIntervention
openedApp,1751353473.565394,6.0,whastapp,Asia/Singapore,False,breathingExercise,dsa,60.0
closedApp,1751353503.5998259,,whastapp,Asia/Singapore,False,,,
openedApp,1751353571.893372,6.0,outlook,Asia/Singapore,False,breathingExercise,aon,
closedApp,1751353585.0723019,,outlook,Asia/Singapore,False,,,
openedApp,1751363191.6319308,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,180.0
closedApp,1751363311.4467502,,whastapp,Asia/Singapore,False,,,
closedApp,1751363431.090857,,whastapp,Asia/Singapore,False,,,
closedApp,1751363465.65806,,whastapp,Asia/Singapore,False,,,
openedApp,1751369644.295816,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,120.0
closedApp,1751369700.0185308,,whastapp,Asia/Singapore,False,,,
closedApp,1751370837.9975882,,whastapp,Asia/Singapore,False,,,
openedApp,1751370954.2183561,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,nursing,
closedApp,1751370985.565442,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1751371065.4922209,6.0,outlook,Asia/Singapore,False,breathingExercise,nursing,
closedApp,1751371220.06827,,outlook,Asia/Singapore,False,,,
openedApp,1751371239.623637,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,60.0
closedApp,1751371321.735725,,whastapp,Asia/Singapore,False,,,
openedApp,1751371340.710463,6.0,whastapp,Asia/Singapore,True,breathingExercise,4K,300.0
closedApp,1751371430.184392,,whastapp,Asia/Singapore,False,,,
closedApp,1751371511.20055,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751371514.719686,6.0,outlook,Asia/Singapore,False,breathingExercise,,
openedApp,1751372320.439142,6.0,whastapp,Asia/Singapore,False,breathingExercise,666,120.0
closedApp,1751372489.8544621,,whastapp,Asia/Singapore,False,,,
closedApp,1751373059.1388001,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751376109.725895,6.0,outlook,Asia/Singapore,False,breathingExercise,,
openedApp,1751376133.913696,6.0,whastapp,Asia/Singapore,False,breathingExercise,boss,180.0
closedApp,1751376256.768406,,whastapp,Asia/Singapore,False,,,
closedApp,1751376384.1873221,,whastapp,Asia/Singapore,False,,,
openedApp,1751376401.0146031,6.0,whastapp,Asia/Singapore,True,breathingExercise,hb,300.0
closedApp,1751376581.313601,,whastapp,Asia/Singapore,False,,,
closedApp,1751376601.515616,,whastapp,Asia/Singapore,False,,,
closedApp,1751376947.616592,,whastapp,Asia/Singapore,False,,,
closedApp,1751376985.2090502,,whastapp,Asia/Singapore,False,,,
closedApp,1751377135.268505,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751377165.723202,6.0,whastapp,Asia/Singapore,True,breathingExercise,,
openedApp,1751377237.451007,6.0,whastapp,Asia/Singapore,False,breathingExercise,wk,120.0
closedApp,1751377352.988696,,whastapp,Asia/Singapore,False,,,
closedApp,1751378595.857707,,whastapp,Asia/Singapore,False,,,
openedApp,1751378618.214586,6.0,whastapp,Asia/Singapore,False,breathingExercise,4k,120.0
closedApp,1751378650.151789,,whastapp,Asia/Singapore,False,,,
closedApp,1751378756.7088041,,whastapp,Asia/Singapore,False,,,
openedApp,1751378775.1768131,6.0,whastapp,Asia/Singapore,False,breathingExercise,gu,120.0
closedApp,1751378874.728877,,whastapp,Asia/Singapore,False,,,
closedApp,1751379308.719019,,whastapp,Asia/Singapore,False,,,
openedApp,1751379327.654058,6.0,whastapp,Asia/Singapore,False,breathingExercise,gu,120.0
closedApp,1751379479.3051429,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751379482.699465,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751380302.6899362,6.0,whastapp,Asia/Singapore,False,breathingExercise,gu,120.0
closedApp,1751380357.3707519,,whastapp,Asia/Singapore,False,,,
closedApp,1751382191.664989,,whastapp,Asia/Singapore,False,,,
openedApp,1751411794.620761,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,120.0
closedApp,1751411822.474835,,whastapp,Asia/Singapore,False,,,
openedApp,1751411866.019345,6.0,outlook,Asia/Singapore,False,breathingExercise,care,
closedApp,1751413640.340414,,outlook,Asia/Singapore,False,,,
openedApp,1751413659.588284,6.0,whastapp,Asia/Singapore,False,breathingExercise,gu,60.0
closedApp,1751413723.0721788,,whastapp,Asia/Singapore,False,,,
closedApp,1751413735.217132,,whastapp,Asia/Singapore,False,,,
openedApp,1751417313.5883698,6.0,whastapp,Asia/Singapore,False,breathingExercise,psle,60.0
closedApp,1751417763.750794,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751419839.1239839,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751429671.847446,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,300.0
closedApp,1751429706.369137,,whastapp,Asia/Singapore,False,,,
closedApp,1751429865.592763,,whastapp,Asia/Singapore,False,,,
closedApp,1751429910.269569,,whastapp,Asia/Singapore,False,,,
openedApp,1751437723.035348,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,180.0
closedApp,1751437747.475738,,whastapp,Asia/Singapore,False,,,
openedApp,1751438815.229393,6.0,whastapp,Asia/Singapore,False,breathingExercise,wf,180.0
dismissedAppOpening,1751439469.255899,6.0,outlook,Asia/Singapore,False,breathingExercise,,
closedApp,1751438879.6928759,,whastapp,Asia/Singapore,False,,,
closedApp,1751439170.525336,,whastapp,Asia/Singapore,False,,,
closedApp,1751439237.229985,,whastapp,Asia/Singapore,False,,,
closedApp,1751439316.3978539,,whastapp,Asia/Singapore,False,,,
closedApp,1751439412.897441,,whastapp,Asia/Singapore,False,,,
openedApp,1751440147.57584,6.0,whastapp,Asia/Singapore,False,breathingExercise,gu,180.0
closedApp,1751440161.907273,,whastapp,Asia/Singapore,False,,,
closedApp,1751440370.799652,,whastapp,Asia/Singapore,False,,,
openedApp,1751442907.0918279,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,180.0
closedApp,1751442933.4086618,,whastapp,Asia/Singapore,False,,,
closedApp,1751443127.924168,,whastapp,Asia/Singapore,False,,,
closedApp,1751443219.222187,,whastapp,Asia/Singapore,False,,,
closedApp,1751443342.264196,,whastapp,Asia/Singapore,False,,,
closedApp,1751443404.070747,,whastapp,Asia/Singapore,False,,,
openedApp,1751443422.705192,6.0,whastapp,Asia/Singapore,True,breathingExercise,mandy,180.0
closedApp,1751443530.159213,,whastapp,Asia/Singapore,False,,,
closedApp,1751443615.153451,,whastapp,Asia/Singapore,False,,,
openedApp,1751443638.031476,6.0,whastapp,Asia/Singapore,True,breathingExercise,mandy,180.0
closedApp,1751443786.1785069,,whastapp,Asia/Singapore,False,,,
closedApp,1751443926.844661,,whastapp,Asia/Singapore,False,,,
closedApp,1751444042.652166,,whastapp,Asia/Singapore,False,,,
closedApp,1751444141.020633,,whastapp,Asia/Singapore,False,,,
closedApp,1751445052.5927072,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751445693.633278,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751446541.0813909,6.0,whastapp,Asia/Singapore,False,breathingExercise,cif,60.0
openedApp,1751448300.649075,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,60.0
closedApp,1751448366.8760939,,whastapp,Asia/Singapore,False,,,
openedApp,1751448383.2259002,6.0,whastapp,Asia/Singapore,True,breathingExercise,reno,300.0
closedApp,1751448792.386911,,whastapp,Asia/Singapore,False,,,
closedApp,1751448880.9042258,,whastapp,Asia/Singapore,False,,,
openedApp,1751448978.796994,6.0,outlook,Asia/Singapore,False,breathingExercise,rehab,
closedApp,1751449013.3312778,,outlook,Asia/Singapore,False,,,
closedApp,1751449208.452373,,outlook,Asia/Singapore,False,,,
openedApp,1751449227.607821,6.0,whastapp,Asia/Singapore,False,breathingExercise,jacob,120.0
dismissedAppOpening,1751450059.0054622,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
closedApp,1751449269.793779,,whastapp,Asia/Singapore,False,,,
closedApp,1751449593.8148031,,whastapp,Asia/Singapore,False,,,
openedApp,1751450078.753514,6.0,whastapp,Asia/Singapore,False,breathingExercise,blossom,300.0
closedApp,1751450102.245172,,whastapp,Asia/Singapore,False,,,
closedApp,1751450152.851283,,whastapp,Asia/Singapore,False,,,
openedApp,1751452193.2049851,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,180.0
closedApp,1751452206.155984,,whastapp,Asia/Singapore,False,,,
closedApp,1751452440.493897,,whastapp,Asia/Singapore,False,,,
openedApp,1751455875.412359,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,180.0
closedApp,1751456021.216321,,whastapp,Asia/Singapore,False,,,
closedApp,1751456202.201503,,whastapp,Asia/Singapore,False,,,
openedApp,1751456221.522728,6.0,whastapp,Asia/Singapore,True,breathingExercise,timeline,300.0
closedApp,1751456299.489379,,whastapp,Asia/Singapore,False,,,
closedApp,1751456338.113357,,whastapp,Asia/Singapore,False,,,
closedApp,1751456413.913628,,whastapp,Asia/Singapore,False,,,
closedApp,1751456453.194349,,whastapp,Asia/Singapore,False,,,
closedApp,1751456475.803124,,whastapp,Asia/Singapore,False,,,
closedApp,1751456486.880193,,whastapp,Asia/Singapore,False,,,
closedApp,1751456602.366037,,whastapp,Asia/Singapore,False,,,
closedApp,1751456751.8513741,,whastapp,Asia/Singapore,False,,,
closedApp,1751456939.191282,,whastapp,Asia/Singapore,False,,,
closedApp,1751457044.539042,,whastapp,Asia/Singapore,False,,,
closedApp,1751457080.756527,,whastapp,Asia/Singapore,False,,,
openedApp,1751457176.582168,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,300.0
closedApp,1751457192.009058,,whastapp,Asia/Singapore,False,,,
closedApp,1751458114.791234,,whastapp,Asia/Singapore,False,,,
openedApp,1751458141.154541,6.0,outlook,Asia/Singapore,False,breathingExercise,f,
closedApp,1751458212.652658,,outlook,Asia/Singapore,False,,,
closedApp,1751458262.599663,,outlook,Asia/Singapore,False,,,
closedApp,1751458363.689907,,whastapp,Asia/Singapore,False,,,
openedApp,1751458643.8913631,6.0,outlook,Asia/Singapore,False,breathingExercise,adults,
closedApp,1751458662.986549,,outlook,Asia/Singapore,False,,,
closedApp,1751458831.788614,,outlook,Asia/Singapore,False,,,
closedApp,1751458899.890477,,outlook,Asia/Singapore,False,,,
openedApp,1751459417.24859,6.0,whastapp,Asia/Singapore,False,breathingExercise,klip,180.0
closedApp,1751459435.856843,,whastapp,Asia/Singapore,False,,,
openedApp,1751461106.8466558,6.0,whastapp,Asia/Singapore,False,breathingExercise,Mandy,300.0
closedApp,1751461149.2887611,,whastapp,Asia/Singapore,False,,,
openedApp,1751461396.273624,6.0,whastapp,Asia/Singapore,False,breathingExercise,idk,300.0
closedApp,1751461453.4480572,,whastapp,Asia/Singapore,False,,,
closedApp,1751461737.973188,,whastapp,Asia/Singapore,False,,,
openedApp,1751461754.145263,6.0,whastapp,Asia/Singapore,True,breathingExercise,idk,60.0
closedApp,1751461817.49632,,whastapp,Asia/Singapore,False,,,
openedApp,1751461834.7153192,6.0,whastapp,Asia/Singapore,True,breathingExercise,idk,180.0
openedApp,1751462146.1210551,6.0,outlook,Asia/Singapore,False,breathingExercise,126,
closedApp,1751462241.666188,,outlook,Asia/Singapore,False,,,
closedApp,1751461995.255509,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751465150.3396668,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751465217.284256,6.0,whastapp,Asia/Singapore,False,breathingExercise,switch,300.0
closedApp,1751465234.109384,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751469731.729007,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751500188.019382,6.0,outlook,Asia/Singapore,False,breathingExercise,tsao,
openedApp,1751500663.949966,6.0,instagram,Asia/Singapore,False,breathingExercise,checking in,
dismissedAppOpening,1751500928.634063,6.0,instagram,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1751504409.512141,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751504555.958385,6.0,whastapp,Asia/Singapore,False,breathingExercise,mandy,300.0
closedApp,1751504622.251535,,whastapp,Asia/Singapore,False,,,
closedApp,1751504673.2222629,,whastapp,Asia/Singapore,False,,,
closedApp,1751506551.781227,,whastapp,Asia/Singapore,False,,,
openedApp,1751507796.9264488,6.0,whastapp,Asia/Singapore,True,breathingExercise,mandy,300.0
closedApp,1751507777.830785,,whastapp,Asia/Singapore,False,,,
closedApp,1751507848.239474,,whastapp,Asia/Singapore,False,,,
closedApp,1751508353.6867561,,whastapp,Asia/Singapore,False,,,
openedApp,1751508383.901783,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,germaine,
openedApp,1751509084.574168,6.0,whastapp,Asia/Singapore,False,breathingExercise,wk,180.0
closedApp,1751508397.746136,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751509098.528369,,whastapp,Asia/Singapore,False,,,
closedApp,1751509123.519285,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751510238.523859,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751511544.6289182,6.0,whastapp,Asia/Singapore,False,breathingExercise,phui chinh,180.0
openedApp,1751516484.925809,6.0,facebook,Asia/Singapore,False,breathingExercise,check,
closedApp,1751511620.0970669,,whastapp,Asia/Singapore,False,,,
closedApp,1751512304.4184651,,whastapp,Asia/Singapore,False,,,
openedApp,1751516890.8470302,6.0,whastapp,Asia/Singapore,False,breathingExercise,jacq,180.0
dismissedAppOpening,1751516901.4138532,6.0,facebook,Asia/Singapore,False,breathingExercise,,
closedApp,1751516967.6955771,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751519709.1022081,6.0,outlook,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1751525698.413638,6.0,outlook,Asia/Singapore,False,breathingExercise,,
openedApp,1751525722.0624142,6.0,whastapp,Asia/Singapore,False,breathingExercise,meimei,60.0
openedApp,1751525799.734019,6.0,instagram,Asia/Singapore,False,breathingExercise,doing,
dismissedAppOpening,1751526460.6421509,6.0,instagram,Asia/Singapore,False,breathingExercise,,
openedApp,1751526479.090188,6.0,whastapp,Asia/Singapore,False,breathingExercise,xr,60.0
openedApp,1751526497.823516,6.0,whastapp,Asia/Singapore,False,breathingExercise,xinrui,180.0
closedApp,1751526570.766762,,whastapp,Asia/Singapore,False,,,
closedApp,1751526763.641399,,whastapp,Asia/Singapore,False,,,
closedApp,1751527443.972824,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751527916.700436,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1751531926.265057,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751532065.464035,6.0,whastapp,Asia/Singapore,False,breathingExercise,xm,180.0
closedApp,1751532252.601197,,whastapp,Asia/Singapore,False,,,
openedApp,1751532272.6160789,6.0,whastapp,Asia/Singapore,True,breathingExercise,xm,120.0
closedApp,1751532309.1286302,,whastapp,Asia/Singapore,False,,,
closedApp,1751532394.7504,,whastapp,Asia/Singapore,False,,,
openedApp,1751532411.592459,6.0,whastapp,Asia/Singapore,True,breathingExercise,xinmin,180.0
closedApp,1751532460.1147208,,whastapp,Asia/Singapore,False,,,
closedApp,1751532608.76333,,whastapp,Asia/Singapore,False,,,
openedApp,1751532627.240879,6.0,whastapp,Asia/Singapore,True,breathingExercise,xinmin,300.0
closedApp,1751532792.542173,,whastapp,Asia/Singapore,False,,,
closedApp,1751532858.0376348,,whastapp,Asia/Singapore,False,,,
closedApp,1751532916.34723,,whastapp,Asia/Singapore,False,,,
openedApp,1751533490.779649,6.0,whastapp,Asia/Singapore,False,breathingExercise,xinmin,300.0
closedApp,1751533796.394052,,whastapp,Asia/Singapore,False,,,
openedApp,1751533814.8915992,6.0,whastapp,Asia/Singapore,True,breathingExercise,lie,300.0
closedApp,1751533922.948656,,whastapp,Asia/Singapore,False,,,
closedApp,1751534037.299461,,whastapp,Asia/Singapore,False,,,
closedApp,1751534268.4616141,,whastapp,Asia/Singapore,False,,,
openedApp,1751534287.636437,6.0,whastapp,Asia/Singapore,True,breathingExercise,xinmin,300.0
closedApp,1751534359.811719,,whastapp,Asia/Singapore,False,,,
closedApp,1751534460.973322,,whastapp,Asia/Singapore,False,,,
closedApp,1751534601.620225,,whastapp,Asia/Singapore,False,,,
openedApp,1751534621.1704478,6.0,outlook,Asia/Singapore,False,breathingExercise,call,
closedApp,1751535604.1863542,,outlook,Asia/Singapore,False,,,
dismissedAppOpening,1751535608.542211,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751535630.1897259,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,aic,
closedApp,1751535914.798945,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751535971.299745,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751535988.4479098,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751536027.914322,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751536709.366383,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1751536726.557009,6.0,outlook,Asia/Singapore,False,breathingExercise,home,
closedApp,1751536767.109581,,outlook,Asia/Singapore,False,,,
closedApp,1751536799.171156,,outlook,Asia/Singapore,False,,,
closedApp,1751536837.166657,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751536858.704145,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751537016.844214,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751537121.9800658,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751537212.253947,,microsoftTeams,Asia/Singapore,False,,,
dismissedAppOpening,1751537232.6072168,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
closedApp,1751537264.367032,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1751537287.68427,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,180.0
closedApp,1751537349.4630718,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751537540.109426,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751537561.673387,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751537315.4074821,,whastapp,Asia/Singapore,False,,,
openedApp,1751537900.4205232,6.0,whastapp,Asia/Singapore,False,breathingExercise,leave,180.0
closedApp,1751537945.983439,,whastapp,Asia/Singapore,False,,,
openedApp,1751538117.050566,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,frazzled,
closedApp,1751538153.377661,,microsoftTeams,Asia/Singapore,False,,,
closedApp,1751538432.8555532,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1751538456.7606401,6.0,whastapp,Asia/Singapore,False,breathingExercise,wa,60.0
closedApp,1751538664.2840018,,whastapp,Asia/Singapore,False,,,
closedApp,1751538870.287341,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751539089.020554,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1751539179.6367822,6.0,whastapp,Asia/Singapore,False,breathingExercise,yb,60.0
openedApp,1751539656.800416,6.0,whastapp,Asia/Singapore,False,breathingExercise,check,300.0
closedApp,1751539713.073106,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1751540057.414373,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
