resolution,timezone,app,isReIntervention,interventionDuration,timestamp,interventionType,purpose,timeIntervalUntilReIntervention
openedApp,Europe/Vilnius,telegram,False,6.0,1750659343.221364,breathingExercise,Написать сообщение,
openedApp,Europe/Vilnius,instagram,False,6.0,1750659404.480639,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,instagram,False,,1750659432.202986,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750659980.8684769,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750659999.8139992,,,
openedApp,Europe/Vilnius,threads,False,6.0,1750660014.259694,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,threads,False,,1750660299.563808,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750660301.1051102,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750660303.062151,breathingExercise,,
closedApp,Europe/Vilnius,threads,False,,1750660324.725352,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750660337.634485,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750660377.460099,,,
closedApp,Europe/Vilnius,threads,False,,1750660612.1057339,,,
closedApp,Europe/Vilnius,threads,False,,1750660650.407411,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750664071.731113,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750664138.532611,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750664203.007304,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750664313.7572498,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750664407.637747,,,
closedApp,Europe/Vilnius,instagram,False,,1750664663.381168,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750666141.773387,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750666144.469482,breathingExercise,,
openedApp,Europe/Vilnius,threads,False,6.0,1750666237.04688,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,threads,False,,1750666268.820601,,,
closedApp,Europe/Vilnius,threads,False,,1750667092.125571,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750667107.916754,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,instagram,False,,1750667189.029283,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750667344.666935,breathingExercise,Развлечься,600.0
openedApp,Europe/Vilnius,tikTok,True,6.0,1750667967.632051,breathingExercise,Проверять лайки,600.0
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750669799.767363,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1750667953.335654,,,
closedApp,Europe/Vilnius,tikTok,False,,1750668005.24687,,,
closedApp,Europe/Vilnius,tikTok,False,,1750668193.649485,,,
closedApp,Europe/Vilnius,tikTok,False,,1750669008.028751,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750678807.050499,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750678932.421225,,,
closedApp,Europe/Vilnius,telegram,False,,1750679221.136015,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750679989.6639209,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750680101.201307,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750680193.896531,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750680195.854342,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750680209.982952,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,tikTok,False,,1750680673.748156,,,
closedApp,Europe/Vilnius,tikTok,False,,1750680704.233489,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750680721.1573238,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750680739.171122,,,
closedApp,Europe/Vilnius,telegram,False,,1750680818.172785,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750684323.728366,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750684372.431037,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750684718.00265,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750684740.147472,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750684820.680293,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750684847.768496,,,
closedApp,Europe/Vilnius,telegram,False,,1750684938.472574,,,
closedApp,Europe/Vilnius,telegram,False,,1750685089.314468,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750685353.004004,breathingExercise,,
openedApp,Europe/Vilnius,threads,False,6.0,1750685665.676614,breathingExercise,В туалете,
closedApp,Europe/Vilnius,threads,False,,1750685832.226212,,,
closedApp,Europe/Vilnius,threads,False,,1750686095.049755,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750686113.507796,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750686134.356832,,,
openedApp,Europe/Vilnius,tikTok,True,6.0,1750686764.5144172,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750686750.850241,,,
closedApp,Europe/Vilnius,tikTok,False,,1750686797.456785,,,
closedApp,Europe/Vilnius,tikTok,False,,1750687229.496295,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750687243.195231,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,tikTok,False,,1750687412.419063,,,
closedApp,Europe/Vilnius,telegram,False,,1750687262.6984549,,,
openedApp,Europe/Vilnius,tikTok,True,6.0,1750687427.195743,breathingExercise,Написать сообщение,480.0
closedApp,Europe/Vilnius,tikTok,False,,1750687515.198694,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750687802.259418,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750687858.348289,,,
closedApp,Europe/Vilnius,telegram,False,,1750687871.636267,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750688071.688798,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750688167.89783,,,
closedApp,Europe/Vilnius,telegram,False,,1750688196.903322,,,
closedApp,Europe/Vilnius,telegram,False,,1750688242.4236832,,,
closedApp,Europe/Vilnius,telegram,False,,1750688556.184289,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750688994.973394,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750689014.701017,,,
closedApp,Europe/Vilnius,telegram,False,,1750689553.6073341,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750689556.597131,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750689618.950429,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750689744.326436,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750689779.712266,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750693432.958559,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750693973.394875,breathingExercise,Написать сообщение,600.0
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750694736.102642,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1750694317.642724,,,
closedApp,Europe/Vilnius,tikTok,False,,1750694704.616493,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750695242.306555,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750695312.69243,breathingExercise,В туалете,600.0
openedApp,Europe/Vilnius,telegram,False,6.0,1750695646.73946,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,instagram,False,,1750700099.897152,,,
closedApp,Europe/Vilnius,instagram,False,,1750700164.539135,,,
closedApp,Europe/Vilnius,tikTok,False,,1750695631.752048,,,
openedApp,Europe/Vilnius,threads,False,6.0,1750700182.8617558,breathingExercise,Проверять лайки,
closedApp,Europe/Vilnius,threads,False,,1750700250.255358,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750700263.4791079,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1750700576.075758,,,
closedApp,Europe/Vilnius,threads,False,,1750701489.276867,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750701515.4937038,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750701538.366358,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750701541.0252671,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750705687.547409,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750705727.1982589,,,
closedApp,Europe/Vilnius,telegram,False,,1750705788.090512,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750705791.56604,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750705809.768801,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750705841.440731,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750706296.059486,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750706850.421154,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750706957.043816,,,
closedApp,Europe/Vilnius,tikTok,False,,1750707221.247517,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750707223.0988522,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750707461.543072,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750707482.897048,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750707522.137501,,,
dismissedAppOpening,Europe/Vilnius,tikTok,True,6.0,1750708163.302187,breathingExercise,,
closedApp,Europe/Vilnius,tikTok,False,,1750708155.537098,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750708193.565669,breathingExercise,Поискать информацию,600.0
openedApp,Europe/Vilnius,tikTok,True,6.0,1750708816.7617831,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750708802.898268,,,
closedApp,Europe/Vilnius,tikTok,False,,1750709406.956163,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,6.0,1750709414.432744,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750709431.4042149,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750709484.823777,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750709501.760223,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750709685.2103271,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750746011.431906,breathingExercise,Поискать информацию,600.0
closedApp,Europe/Vilnius,instagram,False,,1750746058.238515,,,
openedApp,Europe/Vilnius,threads,False,6.0,1750746105.005178,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1750746135.024997,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750746205.187051,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750746496.7748551,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750746512.999288,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750746694.374959,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750746713.053444,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750746729.16119,,,
closedApp,Europe/Vilnius,tikTok,False,,1750746877.5927749,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750747147.1362371,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750747170.618079,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750747357.958569,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750747459.630168,,,
closedApp,Europe/Vilnius,instagram,False,,1750747513.840627,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750747784.22735,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750748116.786066,,,
closedApp,Europe/Vilnius,tikTok,False,,1750748343.784398,,,
closedApp,Europe/Vilnius,tikTok,False,,1750748443.273648,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750748554.9186969,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,instagram,False,,1750748576.861477,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750749717.403748,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750749722.194736,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750750722.456873,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750750739.9627051,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750751068.206497,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750755723.898439,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750755743.0012379,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750756440.586349,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750756543.5492659,,,
closedApp,Europe/Vilnius,tikTok,False,,1750756850.506411,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750757934.2917829,breathingExercise,,
closedApp,Europe/Vilnius,threads,False,,1750758525.130921,,,
openedApp,Europe/Vilnius,threads,False,6.0,1750758794.335507,breathingExercise,Развлечься,
closedApp,Europe/Vilnius,threads,False,,1750758811.3467731,,,
closedApp,Europe/Vilnius,threads,False,,1750759219.198954,,,
openedApp,Europe/Vilnius,threads,False,6.0,1750759507.472271,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1750759538.817721,,,
closedApp,Europe/Vilnius,threads,False,,1750759550.280519,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750760155.584669,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750760269.987946,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750760482.7892241,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750760497.80442,,,
closedApp,Europe/Vilnius,tikTok,False,,1750760553.884533,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750765022.8143768,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750765097.685879,,,
closedApp,Europe/Vilnius,instagram,False,,1750765225.203125,,,
closedApp,Europe/Vilnius,instagram,False,,1750765391.25542,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750765413.396766,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750765504.982039,,,
closedApp,Europe/Vilnius,tikTok,False,,1750765710.575759,,,
closedApp,Europe/Vilnius,tikTok,False,,1750765856.071021,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750765929.257714,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,instagram,False,,1750765961.1588879,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,6.0,1750769121.1458812,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750769137.5202398,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750769151.416596,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750769169.063987,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750769229.2319689,,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750772333.569648,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750772626.531691,,,
closedApp,Europe/Vilnius,tikTok,False,,1750777719.7117429,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750778675.324331,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750778708.3154778,,,
closedApp,Europe/Vilnius,telegram,False,,1750778758.572814,,,
closedApp,Europe/Vilnius,telegram,False,,1750778864.3807678,,,
openedApp,Europe/Vilnius,instagram,False,6.0,1750778880.066452,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750778893.385936,,,
closedApp,Europe/Vilnius,telegram,False,,1750779026.878824,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750779035.3186321,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,6.0,1750779040.7385821,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,6.0,1750779136.4027429,breathingExercise,Развлечься,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750779277.399777,,,
openedApp,Europe/Vilnius,telegram,False,6.0,1750779322.881233,breathingExercise,Написать сообщение,
