timestamp,interventionType,isReIntervention,app,timezone,resolution,interventionDuration,purpose,timeIntervalUntilReIntervention
1751617521.935523,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751617550.553979,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751617624.0674438,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751617630.3787432,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751617634.519263,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751617636.7815819,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751617641.2168388,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751619946.034508,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751620921.449284,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751620924.029335,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751620927.200728,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751621467.642428,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751628945.096739,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751631907.228811,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Оставайтесь в курсе событий,180.0
1751632998.030558,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751635086.278874,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751635181.438544,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751635267.074496,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635297.267997,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635304.756233,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635318.555975,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635327.204232,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635349.287372,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635353.0450292,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635358.4155312,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635366.3969378,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751635592.553766,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751637138.579617,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751637156.915945,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751637217.1295881,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751637403.206067,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751637412.7384229,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751637415.85846,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751638751.553156,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751641457.155272,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751641711.82236,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751641906.353637,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751645683.0285912,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751645731.501841,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751645766.454855,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751646589.15726,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751646767.026747,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751646802.218538,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751646825.1007318,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751647254.898562,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751647263.354303,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751647283.044055,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751647313.7486181,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751647317.448104,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751647736.425469,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751647864.502757,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751651032.294808,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751651038.1264482,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751651052.043642,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751654989.900985,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751655300.240179,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751655490.4984999,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751656676.874243,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751656700.876625,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751657575.582765,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751685901.480586,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751686758.098598,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751686783.875056,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751686970.4837599,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751696001.268709,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751700894.8355331,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751700952.486062,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751710740.200393,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751711348.3959699,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751711513.0575671,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751714647.910258,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751715336.0214891,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751715834.465061,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751724407.3836842,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751726827.219998,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751732732.257184,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751737953.637301,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751738958.670035,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751740700.469732,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751769358.940014,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751769368.617569,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751769992.5256848,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751778333.887532,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751778532.07323,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751782758.006209,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751790979.713427,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751791176.831672,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751798901.161528,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751799379.592468,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751799399.824298,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751799419.0381331,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751799561.041054,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751802239.1298962,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751802265.742453,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751802328.22647,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751803507.280757,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751808723.186973,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751809067.5576859,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809076.509196,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809136.9301748,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809142.397431,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809160.685106,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809200.4164228,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809207.395427,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809210.8065572,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809244.369413,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809277.9454541,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809314.629605,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751809423.164295,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751810083.095988,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751811496.146566,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751811563.265322,,False,skyNews,Asia/Aqtau,closedApp,,,
1751814909.978097,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751817585.148044,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751822616.645086,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751824189.951746,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751824657.245492,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751830910.5077848,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751830934.756537,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751830963.1067162,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751859293.2513099,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751864168.188685,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751869117.617886,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751869126.525006,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751872662.376066,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751875258.9236178,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751882786.787174,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751882797.57394,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751883090.3621778,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751883093.098305,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751883630.027024,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,60.0
1751883713.409442,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751889828.729226,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751895770.137629,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751897474.9501019,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1751897523.782668,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1751897947.674773,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1751898306.325966,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1751898948.110392,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1751900263.719074,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751903254.0491729,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751904049.948872,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751904354.638777,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751904377.278059,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751904390.279532,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751904759.0039558,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751906352.983245,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751910714.017256,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1751914011.89389,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751914015.5306191,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751914030.30675,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751917633.0312362,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1751948261.227941,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751954962.4754782,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751955643.3336182,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751955656.065884,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,300.0
1751956013.107613,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751956352.733303,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751956697.331536,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751956714.886732,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751963190.768567,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751963209.7593699,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751963228.40519,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751963235.2578769,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751963301.4919739,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751966496.133877,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751970091.969511,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751971798.032407,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751972638.651058,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751973403.771394,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751973594.509403,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751973601.20836,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751973611.840817,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751973734.529963,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751973736.293673,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979539.4495049,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979541.553944,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979546.5885592,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979552.4552178,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979563.14187,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979565.751408,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979577.117779,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979583.669909,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751979610.931766,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751984277.360633,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751987194.0079532,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751988373.327839,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751988529.724656,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751988546.482656,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1751991870.254466,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752033193.533411,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752033787.758434,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752037573.411737,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752037919.289592,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752039748.369083,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752039918.837903,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752039927.045984,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752039960.271062,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752039982.112558,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752040022.660733,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752040725.447503,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752041898.2036061,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752041899.526907,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752041899.6086478,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752041917.4799662,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,240.0
1752042189.0262609,breathingExercise,False,instagram,Asia/Aqtau,openedApp,3.0,Написать сообщение,180.0
1752052425.051853,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,3.0,,
1752051027.858107,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752051042.71222,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1752051047.89815,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
